Timestamp	Value	Min	Max	Avg	StartTimestamp
2014/04/01-06:59:32	20523	20523	20523	1368	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	1282	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	1207	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	1140	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	1080	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	1026	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	977	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	932	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	892	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	855	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	820	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	789	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	760	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	732	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	707	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	684	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	662	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	641	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	621	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	603	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	586	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	570	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	554	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	540	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	526	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	513	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	500	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	488	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	477	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	466	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	456	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	446	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	436	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	427	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	418	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	410	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	402	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	394	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	380	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	366	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	360	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	353	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	347	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	342	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	336	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	331	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	325	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	320	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	315	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	310	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	306	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	297	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	293	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	289	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	285	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	281	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	277	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	273	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	270	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	266	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	263	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	259	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	256	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	253	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	250	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	247	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	244	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	241	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	238	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	233	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	228	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	223	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	220	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	218	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	216	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	213	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	209	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	205	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	201	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	199	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	195	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	191	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	188	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	186	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	184	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	183	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	181	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	180	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	178	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	176	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	175	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	173	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	172	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	171	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	169	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	168	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	166	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	165	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	164	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	162	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	161	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	160	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	159	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	157	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	156	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	155	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	154	2014/04/01-06:58:02
2014/04/01-06:59:32	20523	20523	20523	153	2014/04/01-06:58:02
2014/04/01-07:21:46	0	-1	-1	-1	2014/04/01-07:21:46
2014/04/01-07:21:46	0	-1	-1	-1	2014/04/01-07:21:46
2014/04/01-07:22:15	620	620	620	310	2014/04/01-07:21:46
2014/04/01-07:22:25	3521	3521	3521	1173	2014/04/01-07:21:46
2014/04/01-07:26:27	0	-1	-1	-1	2014/04/01-07:26:27
2014/04/01-07:26:27	0	-1	-1	-1	2014/04/01-07:26:27
2014/04/01-07:26:27	0	-1	-1	-1	2014/04/01-07:26:27
2014/04/01-07:26:27	0	-1	-1	-1	2014/04/01-07:26:27
2014/04/01-07:26:27	0	-1	-1	-1	2014/04/01-07:26:27
2014/04/01-07:28:18	0	-1	-1	-1	2014/04/01-07:28:18
2014/04/01-07:28:18	0	-1	-1	-1	2014/04/01-07:28:18
2014/04/01-07:28:18	0	-1	-1	-1	2014/04/01-07:28:18
2014/04/01-07:28:18	0	-1	-1	-1	2014/04/01-07:28:18
2014/04/01-07:29:19	0	-1	-1	-1	2014/04/01-07:29:19
2014/04/01-07:29:33	1	1	1	1	2014/04/01-07:29:19
2014/04/01-07:29:33	1	1	1	0	2014/04/01-07:29:19
2014/04/01-07:29:58	1223	1223	1223	407	2014/04/01-07:29:19
2014/04/01-07:30:08	4316	4316	4316	1079	2014/04/01-07:29:19
2014/04/01-07:30:18	7367	7367	7367	1473	2014/04/01-07:29:19
2014/04/01-07:30:28	10300	10300	10300	1716	2014/04/01-07:29:19
2014/04/01-07:30:38	13373	13373	13373	1910	2014/04/01-07:29:19
2014/04/01-07:30:46	15623	15623	15623	1952	2014/04/01-07:29:19
2014/04/01-07:30:46	15623	15623	15623	1735	2014/04/01-07:29:19
2014/04/01-07:30:46	15623	15623	15623	1562	2014/04/01-07:29:19
2014/04/01-07:44:52	0	-1	-1	-1	2014/04/01-07:44:52
2014/04/01-07:44:52	0	-1	-1	-1	2014/04/01-07:44:52
2014/04/01-07:44:52	0	-1	-1	-1	2014/04/01-07:44:52
2014/04/01-07:44:52	0	-1	-1	-1	2014/04/01-07:44:52
2014/04/01-07:44:52	0	-1	-1	-1	2014/04/01-07:44:52
2014/04/01-07:55:36	0	-1	-1	-1	2014/04/01-07:55:36
2014/04/01-07:55:36	0	-1	-1	-1	2014/04/01-07:55:36
2014/04/01-07:56:23	0	-1	-1	-1	2014/04/01-07:56:23
2014/04/01-07:56:23	0	-1	-1	-1	2014/04/01-07:56:23
2014/04/01-07:58:11	0	-1	-1	-1	2014/04/01-07:58:11
2014/04/01-07:58:47	0	-1	-1	-1	2014/04/01-07:58:47
2014/04/01-07:58:47	0	-1	-1	-1	2014/04/01-07:58:47
2014/04/01-08:53:14	0	-1	-1	-1	2014/04/01-08:53:14
2014/04/01-08:53:14	0	-1	-1	-1	2014/04/01-08:53:14
2014/04/01-08:53:14	0	-1	-1	-1	2014/04/01-08:53:14
2014/04/01-08:53:14	0	-1	-1	-1	2014/04/01-08:53:14
2014/04/01-08:53:14	0	-1	-1	-1	2014/04/01-08:53:14
2014/04/01-08:54:45	0	-1	-1	-1	2014/04/01-08:54:45
2014/04/01-08:55:16	0	-1	-1	-1	2014/04/01-08:55:16
2014/04/01-08:55:16	0	-1	-1	-1	2014/04/01-08:55:16
2014/04/01-08:56:35	0	-1	-1	-1	2014/04/01-08:56:35
2014/04/01-08:56:35	0	-1	-1	-1	2014/04/01-08:56:35
2014/04/01-08:56:35	0	-1	-1	-1	2014/04/01-08:56:35
2014/04/01-08:57:14	1	1	1	0	2014/04/01-08:56:35
2014/04/01-09:20:59	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:20:59	0	-1	-1	-1	2014/04/01-09:20:59
2014/04/01-09:21:46	1	1	1	0	2014/04/01-09:20:59
2014/04/01-09:21:46	1	1	1	0	2014/04/01-09:20:59
2014/04/01-09:21:46	1	1	1	0	2014/04/01-09:20:59
2014/04/01-09:21:46	1	1	1	0	2014/04/01-09:20:59
2014/04/01-09:21:46	1	1	1	0	2014/04/01-09:20:59
2014/04/01-09:21:46	1	1	1	0	2014/04/01-09:20:59
2014/04/01-09:21:46	1	1	1	0	2014/04/01-09:20:59
2014/04/01-09:22:56	2	2	2	0	2014/04/01-09:20:59
2014/04/01-09:22:56	2	2	2	0	2014/04/01-09:20:59
2014/04/01-09:22:56	2	2	2	0	2014/04/01-09:20:59
2014/04/01-09:22:56	2	2	2	0	2014/04/01-09:20:59
2014/04/01-09:22:56	2	2	2	0	2014/04/01-09:20:59
2014/04/01-09:22:56	2	2	2	0	2014/04/01-09:20:59
2014/04/01-09:22:56	2	2	2	0	2014/04/01-09:20:59
2014/04/01-09:22:56	2	2	2	0	2014/04/01-09:20:59
2014/04/01-09:22:56	2	2	2	0	2014/04/01-09:20:59
2014/04/01-09:22:56	2	2	2	0	2014/04/01-09:20:59
2014/04/01-09:24:31	3	3	3	0	2014/04/01-09:20:59
2014/04/01-09:24:31	3	3	3	0	2014/04/01-09:20:59
2014/04/01-09:24:31	3	3	3	0	2014/04/01-09:20:59
2014/04/01-09:24:31	3	3	3	0	2014/04/01-09:20:59
2014/04/01-09:25:42	0	-1	-1	-1	2014/04/01-09:25:42
2014/04/01-09:25:42	0	-1	-1	-1	2014/04/01-09:25:42
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:32:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:34:06	0	-1	-1	-1	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:34:06	1	1	1	0	2014/04/01-09:32:06
2014/04/01-09:37:53	0	-1	-1	-1	2014/04/01-09:37:53
2014/04/01-09:37:53	0	-1	-1	-1	2014/04/01-09:37:53
2014/04/01-09:37:53	0	-1	-1	-1	2014/04/01-09:37:53
2014/04/01-09:38:27	1	1	1	0	2014/04/01-09:37:53
2014/04/01-09:38:27	1	1	1	0	2014/04/01-09:37:53
2014/04/01-09:38:27	1	1	1	0	2014/04/01-09:37:53
2014/04/01-09:38:27	1	1	1	0	2014/04/01-09:37:53
2014/04/01-09:39:22	0	-1	-1	-1	2014/04/01-09:39:22
2014/04/01-09:39:22	0	-1	-1	-1	2014/04/01-09:39:22
2014/04/01-09:39:22	0	-1	-1	-1	2014/04/01-09:39:22
2014/04/01-09:39:22	0	-1	-1	-1	2014/04/01-09:39:22
2014/04/01-09:40:02	1	1	1	0	2014/04/01-09:39:22
2014/04/01-09:40:02	1	1	1	0	2014/04/01-09:39:22
2014/04/01-09:41:32	0	-1	-1	-1	2014/04/01-09:41:32
2014/04/01-09:41:32	0	-1	-1	-1	2014/04/01-09:41:32
2014/04/01-09:41:32	0	-1	-1	-1	2014/04/01-09:41:32
2014/04/01-09:41:32	0	-1	-1	-1	2014/04/01-09:41:32
2014/04/01-09:50:10	0	-1	-1	-1	2014/04/01-09:50:10
2014/04/01-09:50:10	0	-1	-1	-1	2014/04/01-09:50:10
2014/04/01-09:50:10	0	-1	-1	-1	2014/04/01-09:50:10
2014/04/01-09:50:10	0	-1	-1	-1	2014/04/01-09:50:10
2014/04/01-09:50:10	0	-1	-1	-1	2014/04/01-09:50:10
2014/04/01-09:50:10	0	-1	-1	-1	2014/04/01-09:50:10
2014/04/01-09:50:10	0	-1	-1	-1	2014/04/01-09:50:10
2014/04/01-09:50:10	0	-1	-1	-1	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-09:51:38	1	1	1	0	2014/04/01-09:50:10
2014/04/01-10:01:15	0	-1	-1	-1	2014/04/01-10:01:15
2014/04/01-10:01:15	0	-1	-1	-1	2014/04/01-10:01:15
2014/04/01-10:01:15	0	-1	-1	-1	2014/04/01-10:01:15
2014/04/01-10:01:15	0	-1	-1	-1	2014/04/01-10:01:15
2014/04/01-10:04:09	0	-1	-1	-1	2014/04/01-10:04:09
2014/04/01-10:04:09	0	-1	-1	-1	2014/04/01-10:04:09
2014/04/01-10:04:09	0	-1	-1	-1	2014/04/01-10:04:09
2014/04/01-10:08:31	0	-1	-1	-1	2014/04/01-10:08:31
2014/04/01-10:08:31	0	-1	-1	-1	2014/04/01-10:08:31
2014/04/01-10:08:31	0	-1	-1	-1	2014/04/01-10:08:31
2014/04/01-10:08:31	0	-1	-1	-1	2014/04/01-10:08:31
2014/04/01-10:08:31	0	-1	-1	-1	2014/04/01-10:08:31
2014/04/01-10:08:31	0	-1	-1	-1	2014/04/01-10:08:31
2014/04/01-10:09:41	1	1	1	0	2014/04/01-10:08:31
2014/04/01-11:06:03	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:49	1	1	1	0	2014/04/01-11:06:03
2014/04/01-11:06:49	1	1	1	0	2014/04/01-11:06:03
2014/04/01-11:06:49	1	1	1	0	2014/04/01-11:06:03
2014/04/01-11:07:33	0	-1	-1	-1	2014/04/01-11:07:33
2014/04/01-11:07:33	0	-1	-1	-1	2014/04/01-11:07:33
2014/04/01-11:07:33	0	-1	-1	-1	2014/04/01-11:07:33
2014/04/01-11:07:33	0	-1	-1	-1	2014/04/01-11:07:33
2014/04/01-11:07:33	0	-1	-1	-1	2014/04/01-11:07:33
2014/04/01-11:07:33	0	-1	-1	-1	2014/04/01-11:07:33
2014/04/01-11:07:33	0	-1	-1	-1	2014/04/01-11:07:33
2014/04/01-11:12:48	0	-1	-1	-1	2014/04/01-11:12:48
2014/04/01-11:12:48	0	-1	-1	-1	2014/04/01-11:12:48
2014/04/01-11:18:24	0	-1	-1	-1	2014/04/01-11:18:24
2014/04/01-11:18:24	0	-1	-1	-1	2014/04/01-11:18:24
2014/04/01-11:18:24	0	-1	-1	-1	2014/04/01-11:18:24
2014/04/01-11:20:25	0	-1	-1	-1	2014/04/01-11:20:25
2014/04/01-11:20:25	0	-1	-1	-1	2014/04/01-11:20:25
2014/04/01-11:20:25	0	-1	-1	-1	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:21:30	1	1	1	0	2014/04/01-11:20:25
2014/04/01-11:27:01	2	2	2	0	2014/04/01-11:20:25
2014/04/01-11:27:01	2	2	2	0	2014/04/01-11:20:25
2014/04/01-11:27:01	2	2	2	0	2014/04/01-11:20:25
2014/04/01-11:27:01	2	2	2	0	2014/04/01-11:20:25
2014/04/01-11:29:02	0	-1	-1	-1	2014/04/01-11:29:02
2014/04/01-11:29:02	0	-1	-1	-1	2014/04/01-11:29:02
2014/04/01-11:29:02	0	-1	-1	-1	2014/04/01-11:29:02
2014/04/01-11:29:02	0	-1	-1	-1	2014/04/01-11:29:02
2014/04/01-11:30:13	1	1	1	0	2014/04/01-11:29:02
2014/04/01-11:30:13	1	1	1	0	2014/04/01-11:29:02
2014/04/01-11:30:13	1	1	1	0	2014/04/01-11:29:02
2014/04/01-11:30:13	1	1	1	0	2014/04/01-11:29:02
2014/04/01-11:30:13	1	1	1	0	2014/04/01-11:29:02
2014/04/01-11:32:37	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:51	1	1	1	1	2014/04/01-11:32:37
2014/04/01-11:32:51	1	1	1	0	2014/04/01-11:32:37
2014/04/01-11:32:51	1	1	1	0	2014/04/01-11:32:37
2014/04/01-11:32:51	1	1	1	0	2014/04/01-11:32:37
2014/04/01-11:32:51	1	1	1	0	2014/04/01-11:32:37
2014/04/01-11:32:51	1	1	1	0	2014/04/01-11:32:37
2014/04/01-11:32:51	1	1	1	0	2014/04/01-11:32:37
2014/04/01-11:32:51	1	1	1	0	2014/04/01-11:32:37
2014/04/01-11:34:56	0	-1	-1	-1	2014/04/01-11:34:56
2014/04/01-11:34:56	0	-1	-1	-1	2014/04/01-11:34:56
2014/04/01-11:34:56	0	-1	-1	-1	2014/04/01-11:34:56
2014/04/01-11:34:56	0	-1	-1	-1	2014/04/01-11:34:56
2014/04/01-11:34:56	0	-1	-1	-1	2014/04/01-11:34:56
2014/04/01-11:36:46	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:37:05	1	1	1	1	2014/04/01-11:36:46
2014/04/01-11:37:05	1	1	1	0	2014/04/01-11:36:46
2014/04/01-11:37:05	1	1	1	0	2014/04/01-11:36:46
2014/04/01-11:37:05	1	1	1	0	2014/04/01-11:36:46
2014/04/01-11:37:05	1	1	1	0	2014/04/01-11:36:46
2014/04/01-11:37:05	1	1	1	0	2014/04/01-11:36:46
