Timestamp	Value	Min	Max	Avg	StartTimestamp
2014/04/01-09:23:00	21	21	21	1	2014/04/01-09:20:59
2014/04/01-09:23:27	22	22	22	1	2014/04/01-09:20:59
2014/04/01-09:23:38	42	42	42	2	2014/04/01-09:20:59
2014/04/01-09:23:38	42	42	42	2	2014/04/01-09:20:59
2014/04/01-09:23:38	42	42	42	2	2014/04/01-09:20:59
2014/04/01-09:23:38	42	42	42	2	2014/04/01-09:20:59
2014/04/01-09:23:38	42	42	42	2	2014/04/01-09:20:59
2014/04/01-09:23:38	42	42	42	2	2014/04/01-09:20:59
2014/04/01-09:24:35	55	55	55	2	2014/04/01-09:20:59
2014/04/01-09:24:35	55	55	55	2	2014/04/01-09:20:59
2014/04/01-09:24:35	55	55	55	2	2014/04/01-09:20:59
2014/04/01-09:24:35	55	55	55	2	2014/04/01-09:20:59
2014/04/01-09:25:38	0	-1	-1	-1	2014/04/01-09:25:38
2014/04/01-09:25:38	0	-1	-1	-1	2014/04/01-09:25:38
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:32:02	0	-1	-1	-1	2014/04/01-09:32:02
2014/04/01-09:33:59	1	1	1	0	2014/04/01-09:32:02
2014/04/01-09:34:11	10	10	10	0	2014/04/01-09:32:02
2014/04/01-09:34:11	10	10	10	0	2014/04/01-09:32:02
2014/04/01-09:34:11	10	10	10	0	2014/04/01-09:32:02
2014/04/01-09:34:11	10	10	10	0	2014/04/01-09:32:02
2014/04/01-09:34:11	10	10	10	0	2014/04/01-09:32:02
2014/04/01-09:34:11	10	10	10	0	2014/04/01-09:32:02
2014/04/01-09:34:11	10	10	10	0	2014/04/01-09:32:02
2014/04/01-09:34:11	10	10	10	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:35:30	15	15	15	0	2014/04/01-09:32:02
2014/04/01-09:37:52	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:37:52	0	-1	-1	-1	2014/04/01-09:37:52
2014/04/01-09:38:27	5	5	5	1	2014/04/01-09:37:52
2014/04/01-09:38:42	6	6	6	1	2014/04/01-09:37:52
2014/04/01-09:38:45	20	20	20	3	2014/04/01-09:37:52
2014/04/01-09:38:45	20	20	20	2	2014/04/01-09:37:52
2014/04/01-09:39:21	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:39:21	0	-1	-1	-1	2014/04/01-09:39:21
2014/04/01-09:40:02	5	5	5	1	2014/04/01-09:39:21
2014/04/01-09:40:02	5	5	5	0	2014/04/01-09:39:21
2014/04/01-09:41:28	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:41:28	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:41:28	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:41:28	0	-1	-1	-1	2014/04/01-09:41:28
2014/04/01-09:50:06	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:50:06	0	-1	-1	-1	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-09:51:40	5	5	5	0	2014/04/01-09:50:06
2014/04/01-10:01:11	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:01:11	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:01:11	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:01:11	0	-1	-1	-1	2014/04/01-10:01:11
2014/04/01-10:04:05	0	-1	-1	-1	2014/04/01-10:04:05
2014/04/01-10:04:05	0	-1	-1	-1	2014/04/01-10:04:05
2014/04/01-10:04:05	0	-1	-1	-1	2014/04/01-10:04:05
2014/04/01-10:08:27	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:08:27	0	-1	-1	-1	2014/04/01-10:08:27
2014/04/01-10:09:45	3	3	3	0	2014/04/01-10:08:27
2014/04/01-11:06:03	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:03	0	-1	-1	-1	2014/04/01-11:06:03
2014/04/01-11:06:50	5	5	5	1	2014/04/01-11:06:03
2014/04/01-11:06:50	5	5	5	0	2014/04/01-11:06:03
2014/04/01-11:07:12	10	10	10	1	2014/04/01-11:06:03
2014/04/01-11:07:29	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:07:29	0	-1	-1	-1	2014/04/01-11:07:29
2014/04/01-11:12:45	0	-1	-1	-1	2014/04/01-11:12:45
2014/04/01-11:12:45	0	-1	-1	-1	2014/04/01-11:12:45
2014/04/01-11:18:20	0	-1	-1	-1	2014/04/01-11:18:20
2014/04/01-11:18:20	0	-1	-1	-1	2014/04/01-11:18:20
2014/04/01-11:18:20	0	-1	-1	-1	2014/04/01-11:18:20
2014/04/01-11:20:22	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:21:31	5	5	5	0	2014/04/01-11:20:22
2014/04/01-11:21:31	5	5	5	0	2014/04/01-11:20:22
2014/04/01-11:21:31	5	5	5	0	2014/04/01-11:20:22
2014/04/01-11:21:31	5	5	5	0	2014/04/01-11:20:22
2014/04/01-11:21:31	5	5	5	0	2014/04/01-11:20:22
2014/04/01-11:21:31	5	5	5	0	2014/04/01-11:20:22
2014/04/01-11:21:31	5	5	5	0	2014/04/01-11:20:22
2014/04/01-11:25:56	10	10	10	0	2014/04/01-11:20:22
2014/04/01-11:26:12	15	15	15	0	2014/04/01-11:20:22
2014/04/01-11:26:12	15	15	15	0	2014/04/01-11:20:22
2014/04/01-11:26:12	15	15	15	0	2014/04/01-11:20:22
2014/04/01-11:26:12	15	15	15	0	2014/04/01-11:20:22
2014/04/01-11:26:12	15	15	15	0	2014/04/01-11:20:22
2014/04/01-11:27:07	20	20	20	0	2014/04/01-11:20:22
2014/04/01-11:27:07	20	20	20	0	2014/04/01-11:20:22
2014/04/01-11:27:07	20	20	20	0	2014/04/01-11:20:22
2014/04/01-11:27:07	20	20	20	0	2014/04/01-11:20:22
2014/04/01-11:28:59	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:30:15	5	5	5	0	2014/04/01-11:28:59
2014/04/01-11:30:15	5	5	5	0	2014/04/01-11:28:59
2014/04/01-11:30:15	5	5	5	0	2014/04/01-11:28:59
2014/04/01-11:30:15	5	5	5	0	2014/04/01-11:28:59
2014/04/01-11:31:01	10	10	10	0	2014/04/01-11:28:59
2014/04/01-11:31:01	10	10	10	0	2014/04/01-11:28:59
2014/04/01-11:32:37	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:51	5	5	5	2	2014/04/01-11:32:37
2014/04/01-11:32:51	5	5	5	1	2014/04/01-11:32:37
2014/04/01-11:33:15	15	15	15	3	2014/04/01-11:32:37
2014/04/01-11:33:25	35	35	35	7	2014/04/01-11:32:37
2014/04/01-11:33:25	35	35	35	5	2014/04/01-11:32:37
2014/04/01-11:33:25	35	35	35	5	2014/04/01-11:32:37
2014/04/01-11:33:53	42	42	42	5	2014/04/01-11:32:37
2014/04/01-11:33:53	42	42	42	4	2014/04/01-11:32:37
2014/04/01-11:34:52	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:36:46	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:37:06	5	5	5	2	2014/04/01-11:36:46
2014/04/01-11:37:06	5	5	5	1	2014/04/01-11:36:46
2014/04/01-11:37:06	5	5	5	1	2014/04/01-11:36:46
2014/04/01-11:37:30	10	10	10	2	2014/04/01-11:36:46
2014/04/01-11:37:30	10	10	10	1	2014/04/01-11:36:46
