Timestamp	RunCount	RunAvg	Value	Min	Max	Avg	StartTimestamp
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:20:22	0	0	0	-1	-1	-1	2014/04/01-11:20:22
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:28:59	0	0	0	-1	-1	-1	2014/04/01-11:28:59
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:32:37	0	0	0	-1	-1	-1	2014/04/01-11:32:37
2014/04/01-11:34:52	0	0	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	0	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	0	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	0	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:34:52	0	0	0	-1	-1	-1	2014/04/01-11:34:52
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:36:46	0	0	0	-1	-1	-1	2014/04/01-11:36:46
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:43:00	0	0	0	-1	-1	-1	2014/04/01-11:43:00
2014/04/01-11:46:54	0	0	0	-1	-1	-1	2014/04/01-11:46:54
2014/04/01-11:46:54	0	0	0	-1	-1	-1	2014/04/01-11:46:54
2014/04/01-11:51:43	0	0	0	-1	-1	-1	2014/04/01-11:51:43
2014/04/01-11:51:43	0	0	0	-1	-1	-1	2014/04/01-11:51:43
2014/04/01-11:51:43	0	0	0	-1	-1	-1	2014/04/01-11:51:43
2014/04/01-11:51:43	0	0	0	-1	-1	-1	2014/04/01-11:51:43
